,"44","44","19","41","41","12","36","36","12","45","45","19","35","35","12","44","44","19","44","44","12","44","44","12","38","38","11","23","23","1"
,"65","65","38","72","72","32","66","66","28","70","70","38","56","56","28","71","71","38","71","71","33","65","65","32","48","48","29","38","38","12"
,"90","90","69","66","66","63","73","73","59","95","95","71","75","75","57","92","92","69","82","82","63","84","84","61","92","92","52","61","61","29"
,"83","83","100","81","81","89","84","84","84","83","83","103","73","73","82","78","78","104","76","76","96","80","80","92","84","84","86","71","71","56"
,"110","110","129","118","118","119","108","108","116","133","133","132","86","86","107","136","136","129","110","110","118","104","104","121","77","77","114","94","94","83"
,"146","146","166","117","117","155","147","147","150","158","158","174","121","121","136","134","134","174","131","131","152","148","148","152","141","141","138","85","85","116"
,"161","161","207","149","149","191","137","137","195","156","156","224","141","141","175","170","170","216","168","168","195","154","154","201","145","145","188","174","174","145"
,"160","160","259","144","144","229","172","172","236","123","123","274","154","154","216","116","116","265","172","172","246","165","165","247","148","148","233","167","167","198"
,"180","180","293","151","151","264","121","121","278","186","186","288","146","146","253","200","200","282","157","157","290","154","154","287","170","170","264","138","137","252"
,"186","185","307","157","157","284","196","196","289","210","210","316","171","170","278","195","195","315","198","197","302","172","172","301","177","176","293","164","164","285"
,"255","255","333","194","194","301","183","183","316","222","222","351","212","212","301","247","247","341","257","257","334","207","206","324","207","205","323","164","164","306"
,"248","248","370","235","235","321","284","281","340","266","265","364","240","240","337","283","281","371","308","308","374","280","280","347","291","290","349","227","226","332"
,"255","254","402","205","204","338","232","230","377","286","283","398","247","246","360","244","243","409","243","239","417","228","228","376","224","224","388","306","306","357"
,"271","271","437","276","274","366","270","270","402","278","277","453","302","301","394","237","237","441","277","276","463","247","247","403","245","245","417","213","213","412"
,"263","263","457","272","272","410","222","221","418","221","221","450","271","271","452","250","250","438","227","227","471","237","234","413","279","277","438","266","265","430"
,"191","190","445","238","236","433","218","217","427","201","199","451","220","219","468","199","199","437","188","188","460","245","243","420","215","215","445","258","258","442"
,"176","175","425","196","195","425","181","180","418","149","148","415","182","182","454","155","154","420","178","178","433","192","191","408","172","172","443","219","216","450"
,"136","135","379","159","159","413","182","180","393","157","157","380","156","156","430","149","149","378","149","147","391","159","159","388","188","186","407","152","151","425"
,"163","162","342","160","159","373","125","124","370","123","121","334","145","145","383","137","136","339","124","118","347","137","136","357","121","121","367","184","183","403"
,"110","107","290","128","127","342","158","157","318","139","138","275","144","144","338","119","119","279","140","138","285","131","129","317","100","100","317","105","105","355"
,"88","85","214","121","120","290","86","86","268","96","94","209","122","122","279","109","108","212","98","98","218","107","106","254","138","138","256","149","147","301"
,"58","57","147","108","106","221","100","100","188","76","75","140","100","100","202","66","66","143","73","70","134","92","89","185","83","81","179","104","104","241"
,"32","31","86","73","72","154","37","36","139","46","46","75","83","82","140","57","55","87","30","29","84","43","43","136","40","40","131","78","75","161"
,"27","26","41","45","44","88","53","53","82","20","19","41","27","25","65","24","24","52","18","18","43","41","39","83","43","41","75","42","40","112"
,"9","6","22","12","10","47","17","16","51","18","14","16","22","22","31","10","9","27","16","13","21","13","13","46","9","8","34","29","29","57"
,"2","1","6","17","15","24","16","14","22","4","2","5","13","13","13","7","4","10","4","3","8","15","13","19","16","15","12","14","12","28"
,"2","0","0","1","0","6","4","4","11","0","0","2","1","0","0","5","4","3","4","0","1","4","1","8","5","1","2","13","12","10"
,"0","0","0","2","1","1","2","1","4","1","0","1","2","0","0","1","0","1","0","0","0","2","0","1","2","0","0","3","0","1"
,"0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"1","0","0","2","0","0","0","0","0","1","0","0","1","0","0","1","0","0","2","0","0","1","0","0","1","0","0","1","0","0"
,"1","0","0","0","0","0","2","0","0","1","0","0","3","0","0","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0"
,"1","0","0","1","0","0","4","0","0","1","0","0","3","0","0","2","0","0","0","0","0","1","0","0","2","0","0","1","0","0"
,"2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","1","0","0","2","0","0","0","0","0"
,"0","0","1","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0"
,"0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","2","0","0","0","0","0"
,"0","0","1","0","0","0","2","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
,"0","0","1","1","0","0","1","0","0","1","0","1","1","0","0","1","0","0","3","0","0","0","0","0","1","0","1","0","0","0"
,"1","0","1","1","0","0","1","0","0","0","0","1","2","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0"
,"1","0","1","3","0","0","2","0","0","3","0","1","1","0","1","1","0","0","0","0","0","3","0","0","2","0","1","1","0","0"
,"0","0","1","0","0","0","0","0","0","2","0","1","0","0","1","1","0","0","0","0","0","1","0","0","2","0","1","1","0","0"
,"0","0","1","1","0","0","1","0","0","1","0","1","1","0","1","1","0","1","0","0","0","3","0","0","1","0","1","2","0","0"
,"0","0","1","1","0","1","2","0","0","0","0","1","0","0","1","2","1","2","1","0","0","1","1","1","0","0","1","1","0","1"
,"1","0","0","0","0","1","0","0","0","3","0","1","0","0","1","1","0","3","1","0","0","0","0","1","2","0","1","1","0","1"
,"1","0","0","2","0","1","2","0","0","2","0","0","3","0","1","0","0","3","1","0","0","1","0","1","1","0","1","0","0","1"
,"0","0","0","1","0","1","0","0","0","2","0","0","1","0","2","1","0","3","3","0","0","1","0","1","0","0","1","4","0","1"
,"0","0","0","2","0","1","2","0","0","0","0","0","0","0","2","2","0","3","0","0","0","3","0","1","2","0","0","1","0","2"
,"0","0","0","0","0","1","0","0","0","1","0","0","3","0","2","0","0","3","5","0","0","1","0","1","1","0","0","1","0","2"
,"1","0","0","4","0","1","0","0","0","4","0","0","1","0","1","1","0","3","2","0","0","3","0","1","3","0","0","0","0","2"
,"3","0","0","2","0","1","0","0","0","0","0","0","2","0","1","2","0","2","1","0","1","2","0","2","2","0","0","0","0","2"
,"1","0","1","3","0","0","1","0","0","1","0","0","0","0","1","0","0","2","1","0","1","1","0","2","1","0","1","1","0","1"
,"0","0","1","0","0","0","0","0","0","3","0","0","4","0","1","3","0","1","3","0","2","2","0","2","1","0","1","1","0","2"
,"0","0","1","1","0","0","1","0","0","1","0","1","1","0","2","0","0","0","2","1","3","0","0","2","0","0","1","0","0","2"
,"0","0","1","2","0","1","3","0","0","0","0","1","0","0","2","0","0","0","3","0","3","1","0","2","0","0","1","1","0","2"
,"2","0","1","1","0","1","1","0","0","2","0","1","0","0","1","1","0","0","1","1","4","0","0","2","0","0","1","0","0","3"
,"0","0","1","2","0","1","1","0","0","1","0","1","2","0","1","2","0","0","1","0","4","2","0","2","3","0","1","0","0","2"
,"0","0","1","0","0","1","0","0","0","1","0","1","1","0","1","1","0","0","1","0","4","1","0","2","1","0","1","1","0","2"
,"0","0","1","4","0","1","3","0","0","1","0","1","2","0","1","1","0","1","0","0","4","2","0","2","1","0","0","1","0","2"
,"2","0","1","2","0","1","0","0","0","0","0","1","2","2","2","1","1","2","1","0","3","3","0","1","0","0","0","2","0","2"
,"2","0","0","0","0","1","1","0","0","2","0","1","1","0","2","1","0","3","2","0","3","0","0","1","2","0","0","2","0","2"
,"2","0","0","3","0","1","3","0","0","4","0","1","1","0","2","1","0","3","1","0","2","0","0","0","2","0","0","1","0","1"
,"0","0","0","1","0","0","2","0","1","1","0","0","1","0","1","1","0","4","0","0","1","0","0","0","1","0","0","3","2","1"
,"6","0","0","2","0","0","0","0","1","1","0","1","1","0","1","0","0","5","0","0","1","3","0","0","1","0","0","1","0","1"
,"2","0","1","3","0","0","0","0","1","1","0","1","1","0","1","1","0","5","1","0","0","1","0","1","4","0","0","1","1","1"
,"3","0","1","3","0","0","2","0","1","4","0","1","2","0","1","3","3","5","2","0","0","4","0","1","3","0","1","1","0","1"
,"2","0","1","2","0","1","3","0","1","1","0","1","0","0","1","3","0","5","3","0","0","3","0","1","2","0","1","1","0","1"
,"2","0","1","2","0","1","1","0","1","1","0","1","2","0","1","3","1","4","3","0","1","1","0","1","2","0","1","0","0","1"
,"2","0","1","0","0","1","1","0","1","4","0","1","10","9","1","2","0","3","2","0","1","2","0","1","2","0","1","1","0","1"
,"2","0","1","1","0","1","4","0","0","2","0","2","1","0","2","1","0","3","3","0","1","2","0","1","0","0","1","3","1","1"
,"1","0","2","5","0","1","0","0","0","2","0","2","2","1","3","1","0","2","2","0","1","1","0","1","1","0","1","1","0","1"
,"2","1","3","8","6","3","2","0","0","2","0","2","3","0","4","1","0","1","1","0","1","2","0","2","1","0","1","0","0","0"
,"2","0","3","6","0","4","2","0","0","3","0","1","2","0","4","4","1","2","3","0","1","0","0","1","1","0","1","3","0","0"
,"1","0","2","6","1","5","1","0","0","4","0","1","2","0","4","4","0","2","4","0","1","1","0","1","2","0","1","1","0","1"
,"2","0","2","4","0","5","2","0","0","1","0","1","2","0","4","2","0","3","3","1","2","4","0","1","2","0","0","2","0","1"
,"2","0","4","3","0","5","5","1","1","4","0","1","5","1","2","2","2","3","1","0","1","1","0","1","1","0","0","2","0","1"
,"3","0","4","4","3","6","2","0","1","5","1","3","2","0","2","5","3","3","3","0","1","3","0","1","0","0","0","1","0","1"
,"3","0","3","4","2","7","0","0","1","2","0","2","3","0","1","5","1","3","11","8","2","1","0","1","1","0","0","3","0","1"
,"1","0","2","3","1","5","3","0","1","3","0","2","5","2","2","2","0","3","3","0","4","3","0","0","1","0","0","1","0","1"
,"0","0","2","10","0","5","3","0","1","1","0","2","5","2","3","1","0","3","5","0","4","3","0","0","0","0","0","2","0","1"
,"3","0","2","4","2","4","5","1","1","0","0","2","3","0","2","2","0","2","3","0","4","4","0","1","3","0","0","3","0","1"
,"4","0","2","1","0","4","3","0","2","2","0","2","3","1","2","6","1","2","1","0","4","4","1","2","3","1","1","2","0","1"
,"3","0","1","2","0","3","1","0","2","1","0","2","2","0","2","9","2","2","2","0","5","1","0","2","3","0","1","2","0","0"
,"3","0","0","6","1","2","7","0","2","4","0","2","4","0","2","2","0","2","1","0","5","3","0","3","3","0","1","3","0","0"
,"3","0","0","5","0","1","5","0","1","6","2","3","4","0","2","2","1","2","4","0","4","1","0","3","1","0","2","0","0","1"
,"6","0","0","1","0","0","1","0","1","3","0","1","6","1","4","6","1","2","3","0","4","4","2","3","3","1","2","1","0","1"
,"2","0","1","1","0","0","3","0","1","4","0","1","1","0","4","4","1","3","4","0","5","3","0","3","3","0","2","2","0","1"
,"6","2","2","6","0","0","3","0","1","4","1","2","4","1","3","5","0","4","14","7","4","2","2","4","3","0","2","1","0","1"
,"4","0","2","5","0","0","6","0","1","5","0","4","4","2","3","2","0","4","4","0","5","4","0","4","2","0","2","4","0","1"
,"2","0","2","4","0","1","2","0","1","4","0","4","3","0","3","7","0","4","7","3","6","2","0","2","3","0","2","2","0","1"
,"3","0","2","4","0","1","6","0","1","3","0","4","5","0","3","5","0","4","3","0","6","7","0","2","4","0","2","4","0","1"
,"8","0","2","2","0","1","5","0","1","2","0","5","8","0","3","3","0","2","4","0","5","6","0","4","3","0","1","0","0","1"
,"0","0","3","6","0","1","5","0","2","7","0","5","4","0","3","6","0","2","5","1","4","5","0","3","5","0","1","2","0","0"
,"1","0","3","3","0","1","7","1","3","12","8","4","4","0","2","0","0","2","0","0","4","4","0","3","3","0","1","5","0","0"
,"4","0","3","7","0","1","6","0","3","8","2","6","4","0","2","1","0","2","4","0","2","2","0","3","4","0","1","4","0","1"
,"7","2","3","7","0","1","6","0","3","3","1","8","2","0","2","6","0","1","3","0","1","0","0","3","4","2","3","1","0","1"
,"8","2","3","3","0","2","3","0","3","6","1","7","5","0","2","8","2","1","1","0","1","3","0","2","4","0","3","1","0","1"
,"4","0","3","4","0","2","3","1","4","5","1","6","3","0","2","5","0","1","6","0","1","1","0","2","4","0","2","2","0","1"
,"2","0","3","3","0","1","5","0","3","3","0","5","3","0","2","4","0","1","4","0","0","5","0","2","8","0","2","6","0","1"
,"5","0","3","8","0","1","6","0","3","8","0","5","4","0","2","2","0","1","6","0","0","3","0","1","10","3","4","1","0","2"
