,"16","15","4","21","21","5","24","24","1","21","21","5","24","24","10","21","21","5","20","20","5","22","21","5","24","24","10","34","34","2"
,"22","22","8","22","22","10","21","21","5","21","21","9","32","32","13","24","24","10","19","19","10","19","19","10","33","33","13","24","24","10"
,"27","27","12","26","26","13","18","18","10","29","29","13","48","47","20","19","19","13","23","23","12","29","29","13","48","48","20","32","31","13"
,"51","51","18","43","43","20","37","37","14","54","54","20","48","48","28","53","53","18","47","47","18","47","47","19","50","50","28","46","46","20"
,"34","34","26","54","54","25","58","58","22","45","45","28","50","49","32","33","33","26","36","35","26","44","44","26","45","45","32","44","44","27"
,"72","72","30","36","36","31","48","48","30","58","58","32","48","48","34","72","72","31","54","54","30","43","43","30","44","44","34","55","55","31"
,"33","33","32","53","53","33","51","50","34","40","40","34","99","99","39","42","42","35","41","41","31","54","54","33","101","101","40","46","46","34"
,"84","84","37","66","65","36","47","47","36","101","100","40","77","77","51","81","81","40","73","73","36","66","66","37","72","72","51","87","87","40"
,"60","60","44","100","100","45","84","84","41","63","62","50","69","69","56","70","70","46","49","48","41","92","92","45","65","65","56","55","55","48"
,"78","78","48","62","62","52","90","90","52","83","82","54","59","57","52","89","89","50","69","69","42","63","63","52","59","59","51","85","83","52"
,"42","42","51","62","61","52","78","78","58","39","39","51","55","55","49","44","44","51","52","52","42","70","70","52","50","50","49","52","51","50"
,"68","68","49","45","45","49","74","74","58","61","61","49","38","38","43","68","67","51","58","58","46","40","40","49","33","32","43","70","68","50"
,"32","32","44","44","44","43","57","56","56","39","38","43","51","50","36","33","32","47","42","40","43","48","48","43","51","50","36","40","39","44"
,"39","39","37","53","52","39","44","44","50","45","45","36","44","44","37","46","44","40","31","31","35","38","38","38","49","48","37","40","40","38"
,"27","27","34","51","50","38","64","63","44","44","44","37","31","31","38","14","14","36","29","28","32","64","63","40","29","28","38","38","38","35"
,"64","63","33","31","31","39","46","45","45","33","33","38","27","27","32","55","54","32","33","32","31","29","28","41","33","30","32","58","56","37"
,"41","40","34","34","33","35","45","45","46","18","17","32","13","11","21","37","36","32","43","42","28","35","35","37","17","15","21","21","20","34"
,"29","29","29","21","20","26","30","27","40","24","24","22","13","12","14","31","31","28","41","40","27","26","25","28","15","15","14","27","26","25"
,"4","4","22","19","16","15","33","31","29","15","14","16","8","8","11","15","13","20","29","27","26","6","4","16","10","9","11","8","8","20"
,"24","23","16","8","7","11","11","10","20","11","10","13","4","3","10","14","14","14","8","8","20","18","16","13","6","5","10","16","16","14"
,"3","2","13","7","5","10","11","10","15","10","10","12","12","12","9","7","6","11","29","26","15","7","6","12","12","10","9","10","9","11"
,"8","8","12","6","5","9","9","8","13","5","4","11","3","2","8","7","7","10","9","9","13","11","11","11","3","2","8","6","6","10"
,"5","5","11","9","9","8","9","8","11","11","10","10","1","0","3","11","11","9","11","10","13","2","2","10","1","0","3","6","5","9"
,"11","8","9","9","7","4","12","10","9","2","0","5","0","0","0","3","3","8","7","6","12","1","0","4","0","0","0","11","8","8"
,"5","4","9","7","6","2","2","1","4","2","1","2","1","0","0","6","6","8","10","9","11","2","0","1","1","0","0","1","0","3"
,"2","0","3","1","0","2","1","0","1","1","0","2","0","0","0","0","0","3","10","10","10","1","0","0","1","0","0","1","0","0"
,"0","0","0","1","0","2","2","0","1","2","0","1","1","0","0","0","0","0","1","0","5","1","0","0","0","0","0","0","0","0"
,"2","0","0","1","1","2","1","0","1","1","0","0","1","0","0","1","0","0","0","0","2","3","0","0","1","0","0","0","0","0"
,"0","0","0","2","1","2","0","0","0","2","0","0","0","0","0","1","0","0","4","2","2","1","0","0","1","0","0","1","0","0"
,"2","0","0","0","0","2","1","0","0","2","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0"
,"0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","2","0","0"
,"0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","3","0","0","1","0","0"
,"1","0","0","0","0","1","3","0","0","2","0","0","2","0","0","0","0","0","0","0","0","14","14","1","0","0","0","1","0","0"
,"2","0","0","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","8","3","2","0","0","2","0","0"
,"1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","1","4","0","0","0","0","0","0"
,"3","0","0","0","0","0","1","0","0","15","14","1","1","0","0","2","0","0","1","0","0","2","2","4","0","0","0","0","0","0"
,"1","0","0","0","0","0","0","0","0","9","8","3","1","0","0","2","0","0","2","0","0","3","2","4","0","0","0","1","0","0"
,"0","0","0","3","0","0","1","0","0","3","3","4","1","0","0","1","0","0","0","0","0","0","0","4","0","0","0","1","0","0"
,"1","0","0","1","0","0","0","0","0","4","1","4","0","0","0","0","0","0","0","0","0","2","2","4","7","7","1","4","4","1"
,"0","0","0","2","0","0","13","13","1","5","2","4","0","0","0","0","0","0","0","0","0","0","0","4","8","7","2","1","0","1"
,"1","0","0","1","0","0","8","7","3","0","0","4","1","0","0","0","0","0","1","0","0","2","1","4","1","1","2","1","0","1"
,"0","0","0","2","0","0","6","4","4","5","2","4","0","0","0","0","0","0","2","0","0","0","0","3","2","0","2","1","0","1"
,"1","0","0","1","0","0","1","1","4","1","1","4","1","0","0","0","0","0","1","0","0","0","0","1","1","1","2","2","0","1"
,"0","0","0","0","0","0","2","2","4","3","2","4","2","0","0","0","0","0","2","0","0","1","0","0","0","0","2","1","1","1"
,"1","0","0","2","0","0","2","2","4","1","0","3","0","0","0","0","0","0","1","0","0","0","0","0","2","1","2","14","13","2"
,"0","0","0","1","0","0","1","0","4","1","0","1","6","6","1","0","0","0","0","0","0","0","0","0","2","0","2","9","9","4"
,"2","0","0","1","0","0","2","2","4","0","0","0","0","0","2","0","0","0","3","0","0","1","0","0","1","1","2","2","2","5"
,"0","0","0","1","0","0","0","0","4","1","0","0","7","6","2","0","0","0","2","0","0","1","0","0","0","0","1","4","3","4"
,"0","0","0","0","0","0","26","24","4","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4"
,"0","0","0","1","0","0","10","9","5","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","1","0","4"
,"2","0","0","1","0","0","1","0","4","2","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","4"
,"2","0","0","1","0","0","6","5","4","3","0","0","0","0","2","10","10","1","0","0","0","2","0","0","1","0","0","0","0","4"
,"0","0","0","1","0","0","4","2","4","0","0","0","0","0","2","8","8","3","0","0","0","1","0","0","2","0","0","1","0","4"
,"2","0","0","1","0","0","6","5","4","1","0","0","1","0","2","21","20","6","0","0","0","2","0","0","0","0","0","1","1","3"
,"0","0","0","14","14","1","6","4","4","0","0","0","1","0","1","8","7","8","0","0","0","1","0","0","1","0","0","2","0","1"
,"0","0","0","2","0","1","4","4","4","1","0","0","1","0","0","4","3","8","0","0","0","0","0","0","0","0","0","1","0","0"
,"0","0","0","4","4","1","2","0","4","0","0","0","3","0","0","19","19","9","0","0","0","1","0","0","0","0","0","3","0","0"
,"0","0","0","2","0","1","5","3","3","1","0","0","2","0","1","13","13","11","0","0","0","0","0","0","0","0","0","1","0","0"
,"1","0","0","4","3","1","0","0","0","2","0","0","1","0","1","10","9","12","1","0","0","0","0","0","1","0","0","0","0","0"
,"1","0","0","0","0","1","1","0","0","1","0","0","1","0","1","6","6","12","0","0","0","0","0","0","1","0","0","1","0","0"
,"2","0","1","5","4","1","2","0","0","3","0","0","1","0","1","9","9","11","0","0","0","2","0","0","0","0","1","1","0","0"
,"0","0","1","0","0","1","1","0","0","1","0","0","1","0","1","1","1","9","1","0","0","0","0","0","3","0","1","2","0","0"
,"2","0","1","3","3","1","0","0","0","2","0","0","1","0","1","2","2","6","0","0","0","0","0","0","1","0","1","1","0","0"
,"0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","3","1","4","3","0","0","3","0","0","0","0","1","1","0","0"
,"2","0","1","0","0","0","2","0","0","1","0","0","1","0","1","0","0","4","0","0","0","2","2","1","0","0","1","0","0","0"
,"3","0","1","2","0","0","0","0","0","0","0","0","3","0","1","5","1","3","1","0","0","1","0","1","0","0","1","0","0","0"
,"1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","1","1","0","1","1","0","0"
,"4","0","1","0","0","0","2","0","0","3","0","0","1","0","0","0","0","0","2","0","0","2","0","1","0","0","1","2","0","0"
,"1","0","1","3","0","0","0","0","0","4","0","0","0","0","0","1","0","0","2","0","0","2","0","1","1","0","1","0","0","0"
,"2","0","0","1","0","1","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","5","2","2","5","5","1","2","0","0"
,"5","5","1","7","4","2","1","0","0","2","0","0","8","4","1","4","0","0","3","0","0","6","5","3","1","0","1","0","0","0"
,"5","0","1","0","0","2","1","0","0","5","0","0","0","0","1","1","0","0","0","0","0","2","2","4","0","0","1","2","0","0"
,"5","1","1","3","1","2","2","0","0","1","0","1","1","0","1","1","0","0","4","0","0","12","8","5","3","1","1","1","0","0"
,"16","13","2","1","0","2","0","0","0","2","0","1","0","0","1","0","0","0","8","4","1","8","8","5","2","0","1","2","0","0"
,"9","7","4","0","0","2","4","0","0","2","0","1","2","0","1","1","0","0","2","0","1","17","15","7","1","0","1","2","0","0"
,"6","3","5","3","0","2","0","0","0","3","0","1","0","0","1","0","0","0","3","1","2","3","1","8","1","0","1","2","0","0"
,"2","0","5","6","1","2","2","0","0","3","0","1","1","0","1","1","0","0","2","0","2","7","4","8","1","0","1","1","0","0"
,"4","1","5","1","0","2","3","0","0","2","0","1","4","0","1","1","0","0","0","0","2","2","0","8","1","0","1","2","0","0"
,"1","0","5","2","0","1","0","0","0","3","0","1","2","1","1","1","0","0","0","0","2","5","5","7","2","0","0","2","0","0"
,"4","1","4","1","0","0","1","0","0","1","0","1","3","0","0","0","0","0","2","0","2","0","0","6","2","0","0","1","0","1"
,"2","0","4","2","0","0","1","0","0","2","0","1","1","0","0","1","0","0","0","0","2","6","6","5","3","0","0","2","0","1"
,"4","4","5","1","0","0","0","0","0","3","0","0","3","0","0","2","0","0","1","0","2","0","0","4","2","0","0","2","0","1"
,"2","0","4","3","0","0","2","0","0","1","0","0","1","0","0","3","0","0","5","0","1","1","0","3","5","0","0","2","0","1"
,"3","0","2","3","0","0","2","0","0","1","0","0","4","0","0","3","0","0","5","0","1","1","0","1","1","0","1","3","0","1"
,"5","0","1","3","0","0","1","0","0","2","0","0","1","0","0","2","0","0","2","0","0","5","0","0","17","15","1","3","0","1"
,"2","0","1","3","0","0","4","0","0","2","0","0","3","0","0","0","0","0","1","0","0","2","0","0","11","10","3","2","0","1"
,"0","0","1","3","0","0","2","0","0","2","0","0","2","0","0","0","0","0","1","0","0","1","0","0","6","3","4","1","0","1"
,"1","0","1","6","0","0","4","0","0","4","0","1","1","0","0","2","0","0","2","0","0","2","0","0","5","1","4","1","0","1"
,"3","0","1","3","0","0","2","0","0","6","3","1","2","0","0","0","0","0","1","0","0","7","5","1","2","0","4","3","0","0"
,"1","0","1","2","0","0","2","0","0","1","0","1","5","2","1","2","0","0","4","0","0","34","28","3","3","2","4","3","0","0"
,"7","0","0","5","0","0","1","0","0","2","0","1","0","0","1","2","0","0","1","0","0","4","3","4","4","0","4","6","5","1"
,"1","1","1","7","3","1","7","0","0","4","1","1","1","0","1","1","0","0","3","0","0","7","5","4","3","1","4","3","0","1"
,"7","4","2","2","0","1","4","0","0","6","1","1","3","1","1","2","0","0","1","0","0","5","2","4","4","1","3","5","0","1"
,"10","2","3","4","0","1","0","0","0","6","5","3","5","0","1","0","0","0","3","0","0","10","5","4","4","1","3","2","1","1"
,"5","1","5","3","0","1","6","0","0","6","5","4","3","0","1","2","0","0","2","0","0","6","3","6","1","0","1","2","0","1"
,"10","9","5","1","0","1","3","0","0","8","2","5","3","0","1","4","0","0","6","0","0","7","3","6","16","13","1","10","7","1"
,"8","7","6","3","0","1","1","0","0","9","8","5","3","0","1","1","0","0","4","0","0","8","7","7","5","0","1","2","0","1"
,"19","15","8","2","0","1","3","0","0","11","8","6","3","1","1","2","0","0","18","16","1","6","4","6","5","4","1","9","6","1"
